_id,poll_id,pollster,numeric_grade,pollscore,start_date,end_date,sample_size,politician,yes,no,alternate_answers,methodology,transparency_score
6756687d8259a38e9455b268,81788,Morning Consult,1.9,-0.3,11/27/22,12/3/22,45000,Joe Biden,41,51,0,Online Opt-In Panel,
6756687d8259a38e9455b269,81765,Big Village,1.2,1.7,11/30/22,12/2/22,1005,Joe Biden,41.2,50.8,7.9,Online Opt-In Panel,
6756687d8259a38e9455b26a,81787,Morning Consult,1.9,-0.3,11/26/22,12/2/22,45000,Joe Biden,41,52,0,Online Opt-In Panel,
6756687d8259a38e9455b26b,81794,Gallup,2.5,-0.4,11/9/22,12/2/22,1020,Joe Biden,40,55,0,Live Phone,
6756687d8259a38e9455b26c,81742,Rasmussen,2.1,-0.5,11/29/22,12/1/22,1500,Joe Biden,44,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b26d,81822,Morning Consult,1.9,-0.3,11/29/22,12/1/22,2211,Joe Biden,42,54,0,Online Opt-In Panel,
6756687d8259a38e9455b26e,81786,Morning Consult,1.9,-0.3,11/25/22,12/1/22,45000,Joe Biden,41,52,0,Online Opt-In Panel,
6756687d8259a38e9455b26f,81737,Rasmussen,2.1,-0.5,11/28/22,11/30/22,1500,Joe Biden,43,56,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b270,81800,Hart/POS,2.6,-0.7,11/26/22,11/30/22,801,Joe Biden,41,54,0,Live Phone,
6756687d8259a38e9455b271,81785,Morning Consult,1.9,-0.3,11/24/22,11/30/22,45000,Joe Biden,41,51,0,Online Opt-In Panel,
6756687d8259a38e9455b272,84903,ActiVote,,,11/1/22,11/30/22,926,Joe Biden,43,50,0,App Panel,5
6756687d8259a38e9455b273,81723,Ipsos,2.8,-0.9,11/28/22,11/29/22,1005,Joe Biden,40.4,54.79,4.81,Probability Panel,
6756687d8259a38e9455b274,81726,Rasmussen,2.1,-0.5,11/27/22,11/29/22,1500,Joe Biden,44,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b275,81724,YouGov,3,-1.1,11/26/22,11/29/22,1500,Joe Biden,39.37,50.38,10.25,Online Matched Sample,
6756687d8259a38e9455b276,81724,YouGov,3,-1.1,11/26/22,11/29/22,1319,Joe Biden,43.23,52.71,4.06,Online Matched Sample,
6756687d8259a38e9455b277,81733,Morning Consult,1.9,-0.3,11/23/22,11/29/22,45000,Joe Biden,41,51,7,Online Opt-In Panel,
6756687d8259a38e9455b278,81722,Rasmussen,2.1,-0.5,11/22/22,11/28/22,1500,Joe Biden,44,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b279,81732,Morning Consult,1.9,-0.3,11/22/22,11/28/22,45000,Joe Biden,41,52,0,Online Opt-In Panel,
6756687d8259a38e9455b27a,81767,Leger,2,0,11/25/22,11/27/22,1003,Joe Biden,45,53,2,Online Opt-In Panel,
6756687d8259a38e9455b27b,81718,Rasmussen,2.1,-0.5,11/21/22,11/27/22,1500,Joe Biden,45,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b27c,81731,Morning Consult,1.9,-0.3,11/21/22,11/27/22,45000,Joe Biden,41,52,0,Online Opt-In Panel,
6756687d8259a38e9455b27d,81730,Morning Consult,1.9,-0.3,11/20/22,11/26/22,45000,Joe Biden,41,52,0,Online Opt-In Panel,
6756687d8259a38e9455b27e,81729,Morning Consult,1.9,-0.3,11/19/22,11/25/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b27f,82014,Cornell University Collaborative Midterm Survey,,,10/26/22,11/25/22,19957,Joe Biden,45,54,0,Live Phone/Online Opt-In Panel/Text-to-Web/Mail-to-Web,
6756687d8259a38e9455b280,81728,Morning Consult,1.9,-0.3,11/18/22,11/24/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b281,81727,Morning Consult,1.9,-0.3,11/17/22,11/23/22,45000,Joe Biden,41,51,0,Online Opt-In Panel,
6756687d8259a38e9455b282,81715,Ipsos,2.8,-0.9,11/21/22,11/22/22,1002,Joe Biden,37,57,0,Probability Panel,
6756687d8259a38e9455b283,81707,Rasmussen,2.1,-0.5,11/20/22,11/22/22,1500,Joe Biden,44,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b284,81706,YouGov,3,-1.1,11/19/22,11/22/22,1500,Joe Biden,43,47,10,Online Matched Sample,
6756687d8259a38e9455b285,81706,YouGov,3,-1.1,11/19/22,11/22/22,1296,Joe Biden,46,49,5,Online Matched Sample,
6756687d8259a38e9455b286,81704,Bullfinch,,,11/18/22,11/22/22,1200,Joe Biden,44,53,3,Online Opt-In Panel,
6756687d8259a38e9455b287,81704,Bullfinch,,,11/18/22,11/22/22,1000,Joe Biden,45,53,2,Online Opt-In Panel,
6756687d8259a38e9455b288,81714,Morning Consult,1.9,-0.3,11/16/22,11/22/22,45000,Joe Biden,41,52,7,Online Opt-In Panel,
6756687d8259a38e9455b289,81725,Marquette Law School,3,-1.1,11/15/22,11/22/22,1004,Joe Biden,45,55,0,Probability Panel,
6756687d8259a38e9455b28a,81725,Marquette Law School,3,-1.1,11/15/22,11/22/22,840,Joe Biden,47,52,0,Probability Panel,
6756687d8259a38e9455b28b,81697,Morning Consult,1.9,-0.3,11/18/22,11/21/22,1994,Joe Biden,42,56,0,Online Opt-In Panel,
6756687d8259a38e9455b28c,81700,Rasmussen,2.1,-0.5,11/17/22,11/21/22,1500,Joe Biden,44,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b28d,81755,Navigator,1.3,0.3,11/17/22,11/21/22,999,Joe Biden,44,55,2,Online Opt-In Panel,
6756687d8259a38e9455b28e,81713,Morning Consult,1.9,-0.3,11/15/22,11/21/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b28f,81705,Morning Consult,1.9,-0.3,11/18/22,11/20/22,2018,Joe Biden,42,56,2,Online Opt-In Panel,
6756687d8259a38e9455b290,81692,ARG,2.3,-0.2,11/17/22,11/20/22,1100,Joe Biden,41,54,5,Live Phone,
6756687d8259a38e9455b291,81692,ARG,2.3,-0.2,11/17/22,11/20/22,993,Joe Biden,42,54,0,Live Phone,
6756687d8259a38e9455b292,81691,Rasmussen,2.1,-0.5,11/16/22,11/20/22,1500,Joe Biden,45,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b293,81701,Quinnipiac,2.8,-0.5,11/16/22,11/20/22,1589,Joe Biden,36,54,11,Live Phone,
6756687d8259a38e9455b294,81701,Quinnipiac,2.8,-0.5,11/16/22,11/20/22,1402,Joe Biden,36,55,9,Live Phone,
6756687d8259a38e9455b295,81712,Morning Consult,1.9,-0.3,11/14/22,11/20/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b296,81694,Emerson,2.9,-1.1,11/18/22,11/19/22,1380,Joe Biden,38.7,52.3,9,IVR/Online Opt-In Panel,
6756687d8259a38e9455b297,81696,Morning Consult,1.9,-0.3,11/17/22,11/19/22,2210,Joe Biden,45,51,0,Online Opt-In Panel,
6756687d8259a38e9455b298,81702,Echelon Insights,2.7,-0.8,11/17/22,11/19/22,1036,Joe Biden,43,55,2,Online Opt-In Panel,
6756687d8259a38e9455b299,81702,Echelon Insights,2.7,-0.8,11/17/22,11/19/22,1036,Joe Biden,41,57,2,Online Opt-In Panel,
6756687d8259a38e9455b29a,81711,Morning Consult,1.9,-0.3,11/13/22,11/19/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b29b,81766,Big Village,1.2,1.7,11/16/22,11/18/22,1008,Joe Biden,40.4,50.9,0,Online Opt-In Panel,
6756687d8259a38e9455b29c,81710,Morning Consult,1.9,-0.3,11/12/22,11/18/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b29d,81688,Redfield & Wilton Strategies,1.8,0.4,11/17/22,11/17/22,1500,Joe Biden,40,46,14,Online Opt-In Panel,
6756687d8259a38e9455b29e,81690,HarrisX/Harris Poll,1.5,-0.1,11/16/22,11/17/22,2212,Joe Biden,43,54,3,Online Opt-In Panel,
6756687d8259a38e9455b29f,81716,Morning Consult,1.9,-0.3,11/16/22,11/17/22,2215,Joe Biden,44,52,0,Online Opt-In Panel,
6756687d8259a38e9455b2a0,81687,Rasmussen,2.1,-0.5,11/15/22,11/17/22,1500,Joe Biden,46,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2a1,81709,Morning Consult,1.9,-0.3,11/11/22,11/17/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b2a2,81684,Rasmussen,2.1,-0.5,11/14/22,11/16/22,1500,Joe Biden,45,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2a3,81689,Marist,2.9,-0.9,11/14/22,11/16/22,1296,Joe Biden,42,54,5,Live Phone,7
6756687d8259a38e9455b2a4,81689,Marist,2.9,-0.9,11/14/22,11/16/22,1199,Joe Biden,42,53,4,Live Phone,7
6756687d8259a38e9455b2a5,81708,Morning Consult,1.9,-0.3,11/10/22,11/16/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b2a6,81671,Ipsos,2.8,-0.9,11/14/22,11/15/22,1005,Joe Biden,37.2,57.22,5.58,Probability Panel,
6756687d8259a38e9455b2a7,81669,Rasmussen,2.1,-0.5,11/13/22,11/15/22,1500,Joe Biden,45,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2a8,81670,YouGov,3,-1.1,11/13/22,11/15/22,1500,Joe Biden,42.5,49.94,7.55,Online Matched Sample,
6756687d8259a38e9455b2a9,81670,YouGov,3,-1.1,11/13/22,11/15/22,1287,Joe Biden,43.94,52.53,3.53,Online Matched Sample,
6756687d8259a38e9455b2aa,81682,Morning Consult,1.9,-0.3,11/9/22,11/15/22,45000,Joe Biden,42,51,7,Online Opt-In Panel,
6756687d8259a38e9455b2ab,81735,Morning Consult,1.9,-0.3,11/9/22,11/15/22,2326,Joe Biden,44,51,0,Online Opt-In Panel,
6756687d8259a38e9455b2ac,81665,Morning Consult,1.9,-0.3,11/10/22,11/14/22,1983,Joe Biden,43,54,3,Online Opt-In Panel,
6756687d8259a38e9455b2ad,81666,Rasmussen,2.1,-0.5,11/10/22,11/14/22,1500,Joe Biden,44,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2ae,81683,Morning Consult,1.9,-0.3,11/9/22,11/14/22,2209,Joe Biden,44,51,0,Online Opt-In Panel,
6756687d8259a38e9455b2af,81681,Morning Consult,1.9,-0.3,11/8/22,11/14/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b2b0,81960,Navigator,1.3,0.3,11/1/22,11/14/22,5013,Joe Biden,43,56,1,Online Opt-In Panel,
6756687d8259a38e9455b2b1,81663,Leger,2,0,11/11/22,11/13/22,1007,Joe Biden,42,55,3,Online Opt-In Panel,
6756687d8259a38e9455b2b2,81664,Morning Consult,1.9,-0.3,11/10/22,11/13/22,2008,Joe Biden,43,55,0,Online Opt-In Panel,
6756687d8259a38e9455b2b3,81653,Rasmussen,2.1,-0.5,11/9/22,11/13/22,1500,Joe Biden,45,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2b4,81680,Morning Consult,1.9,-0.3,11/7/22,11/13/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b2b5,81667,Morning Consult,1.9,-0.3,11/10/22,11/12/22,2210,Joe Biden,46,50,0,Online Opt-In Panel,
6756687d8259a38e9455b2b6,81703,OnMessage Inc.,1.1,0.2,11/10/22,11/12/22,800,Joe Biden,44,54,0,Online Opt-In Panel,
6756687d8259a38e9455b2b7,81679,Morning Consult,1.9,-0.3,11/6/22,11/12/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b2b8,81721,Zogby,1.2,0.7,11/9/22,11/11/22,2004,Joe Biden,45.1,53.4,1.5,Online Opt-In Panel,
6756687d8259a38e9455b2b9,81678,Morning Consult,1.9,-0.3,11/5/22,11/11/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b2ba,81649,Big Village,1.2,1.7,11/9/22,11/10/22,1006,Joe Biden,41.4,51.9,6.6,Online Opt-In Panel,
6756687d8259a38e9455b2bb,81651,Rasmussen,2.1,-0.5,11/8/22,11/10/22,1500,Joe Biden,45,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2bc,81677,Morning Consult,1.9,-0.3,11/4/22,11/10/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b2bd,81746,Rasmussen,2.1,-0.5,11/8/22,11/9/22,1767,Joe Biden,47,53,1,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2be,81647,Rasmussen,2.1,-0.5,11/7/22,11/9/22,1500,Joe Biden,44,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2bf,81676,Morning Consult,1.9,-0.3,11/3/22,11/9/22,45000,Joe Biden,42,51,0,Online Opt-In Panel,
6756687d8259a38e9455b2c0,87045,PureSpectrum,,,10/6/22,11/9/22,25987,Joe Biden,30,46,24,Online Opt-In Panel,
6756687d8259a38e9455b2c1,81637,Public Opinion Strategies,1.6,0.3,11/8/22,11/8/22,1600,Joe Biden,41,55,0,Live Phone,
6756687d8259a38e9455b2c2,81633,Rasmussen,2.1,-0.5,11/6/22,11/8/22,1500,Joe Biden,44,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2c3,81674,GQR,2,0.1,11/6/22,11/8/22,1000,Joe Biden,43,54,0,Online Opt-In Panel,5.5
6756687d8259a38e9455b2c4,81750,YouGov,3,-1.1,11/3/22,11/8/22,3933,Joe Biden,44,56,0,Online Matched Sample,
6756687d8259a38e9455b2c5,81644,Morning Consult,1.9,-0.3,11/2/22,11/8/22,45000,Joe Biden,42,51,7,Online Opt-In Panel,
6756687d8259a38e9455b2c6,81751,Edison Research,,,10/22/22,11/8/22,18571,Joe Biden,44,55,0,Live Phone/Text-to-Web/Email/Face-to-Face,
6756687d8259a38e9455b2c7,81580,TIPP,1.8,-0.4,11/5/22,11/7/22,1359,Joe Biden,41,49,0,Online Opt-In Panel,
6756687d8259a38e9455b2c8,81616,AtlasIntel,2.7,-0.8,11/5/22,11/7/22,1013,Joe Biden,36.2,53.3,10.6,Online Ad,6
6756687d8259a38e9455b2c9,81621,Ipsos,2.8,-0.9,11/4/22,11/7/22,1004,Joe Biden,38.55,56.56,4.89,Probability Panel,9.5
6756687d8259a38e9455b2ca,81685,Change Research,1.4,0.6,11/4/22,11/7/22,2015,Joe Biden,45,55,0,Text-to-Web/Online Ad,
6756687d8259a38e9455b2cb,81630,Rasmussen,2.1,-0.5,11/3/22,11/7/22,1500,Joe Biden,42,57,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2cc,81646,Morning Consult,1.9,-0.3,11/2/22,11/7/22,3980,Joe Biden,42,55,3,Online Opt-In Panel,
6756687d8259a38e9455b2cd,81643,Morning Consult,1.9,-0.3,11/1/22,11/7/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b2ce,81650,African American Research Collaborative,0.8,0.8,10/26/22,11/7/22,12208,Joe Biden,50,50,0,Live Phone/Online Opt-In Panel/Text-to-Web/Email,6
6756687d8259a38e9455b2cf,81622,Trafalgar Group,0.7,0.6,11/4/22,11/6/22,1099,Joe Biden,40.3,57.7,2,IVR/Live Phone/Text/Online Opt-In Panel/Email,1
6756687d8259a38e9455b2d0,81645,Morning Consult,1.9,-0.3,11/4/22,11/6/22,2210,Joe Biden,41,53,0,Online Opt-In Panel,
6756687d8259a38e9455b2d1,81591,YouGov,3,-1.1,11/3/22,11/6/22,1500,Joe Biden,42,51,8,Online Matched Sample,9
6756687d8259a38e9455b2d2,81591,YouGov,3,-1.1,11/3/22,11/6/22,1315,Joe Biden,45,52,3,Online Matched Sample,9
6756687d8259a38e9455b2d3,81591,YouGov,3,-1.1,11/3/22,11/6/22,1071,Joe Biden,46,52,2,Online Matched Sample,9
6756687d8259a38e9455b2d4,81593,Rasmussen,2.1,-0.5,11/2/22,11/6/22,1500,Joe Biden,42,56,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2d5,81642,Morning Consult,1.9,-0.3,10/31/22,11/6/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b2d6,81597,Morning Consult,1.9,-0.3,11/4/22,11/5/22,2005,Joe Biden,42,55,0,Online Opt-In Panel,7
6756687d8259a38e9455b2d7,81567,Hart/POS,2.6,-0.7,11/3/22,11/5/22,1000,Joe Biden,44,53,3,Live Phone,4
6756687d8259a38e9455b2d8,81641,Morning Consult,1.9,-0.3,10/30/22,11/5/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b2d9,81631,Morning Consult,1.9,-0.3,11/3/22,11/4/22,2210,Joe Biden,44,52,0,Online Opt-In Panel,
6756687d8259a38e9455b2da,81526,Big Village,1.2,1.7,11/2/22,11/4/22,1009,Joe Biden,39.7,51.5,8.9,Online Opt-In Panel,7
6756687d8259a38e9455b2db,81526,Big Village,1.2,1.7,11/2/22,11/4/22,702,Joe Biden,47.6,50.4,2,Online Opt-In Panel,7
6756687d8259a38e9455b2dc,81640,Morning Consult,1.9,-0.3,10/29/22,11/4/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b2dd,81516,Rasmussen,2.1,-0.5,11/1/22,11/3/22,1500,Joe Biden,42,56,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2de,81639,Morning Consult,1.9,-0.3,10/28/22,11/3/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b2df,81527,Redfield & Wilton Strategies,1.8,0.4,11/2/22,11/2/22,1500,Joe Biden,39,46,15,Online Opt-In Panel,
6756687d8259a38e9455b2e0,81461,Big Village,1.2,1.7,10/31/22,11/2/22,1006,Joe Biden,41.2,51.9,6.9,Online Opt-In Panel,7
6756687d8259a38e9455b2e1,81461,Big Village,1.2,1.7,10/31/22,11/2/22,702,Joe Biden,46.2,51.5,2.4,Online Opt-In Panel,7
6756687d8259a38e9455b2e2,81472,Rasmussen,2.1,-0.5,10/31/22,11/2/22,1500,Joe Biden,44,55,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2e3,81634,Morning Consult,1.9,-0.3,10/31/22,11/2/22,2217,Joe Biden,42,54,0,Online Opt-In Panel,
6756687d8259a38e9455b2e4,81635,Premise,1.9,0.1,10/31/22,11/2/22,1540,Joe Biden,35,57,8,App Panel,8
6756687d8259a38e9455b2e5,81635,Premise,1.9,0.1,10/31/22,11/2/22,1211,Joe Biden,36,57,7,App Panel,8
6756687d8259a38e9455b2e6,81566,ABC/Washington Post,3,-1.2,10/30/22,11/2/22,1005,Joe Biden,41,53,6,Live Phone,9
6756687d8259a38e9455b2e7,81566,ABC/Washington Post,3,-1.2,10/30/22,11/2/22,881,Joe Biden,43,53,4,Live Phone,9
6756687d8259a38e9455b2e8,81638,Morning Consult,1.9,-0.3,10/27/22,11/2/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b2e9,81423,Ipsos,2.8,-0.9,10/31/22,11/1/22,1004,Joe Biden,40.49,54.91,4.6,Probability Panel,9.5
6756687d8259a38e9455b2ea,81448,Rasmussen,2.1,-0.5,10/30/22,11/1/22,1500,Joe Biden,45,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2eb,81444,YouGov,3,-1.1,10/29/22,11/1/22,1500,Joe Biden,41.9,49.92,8.18,Online Matched Sample,9
6756687d8259a38e9455b2ec,81444,YouGov,3,-1.1,10/29/22,11/1/22,1330,Joe Biden,45.15,50.87,3.98,Online Matched Sample,9
6756687d8259a38e9455b2ed,81444,YouGov,3,-1.1,10/29/22,11/1/22,1101,Joe Biden,45,52,3,Online Matched Sample,9
6756687d8259a38e9455b2ee,81479,Morning Consult,1.9,-0.3,10/26/22,11/1/22,45000,Joe Biden,42,52,6,Online Opt-In Panel,
6756687d8259a38e9455b2ef,81965,Morning Consult,1.9,-0.3,10/29/22,10/31/22,2202,Joe Biden,44,50,0,Online Opt-In Panel,
6756687d8259a38e9455b2f0,81435,Morning Consult,1.9,-0.3,10/28/22,10/31/22,2005,Joe Biden,43,55,2,Online Opt-In Panel,7
6756687d8259a38e9455b2f1,81440,NewsNation/Decision Desk HQ,1.6,0,10/28/22,10/31/22,1017,Joe Biden,44.16,55.85,0,Online Opt-In Panel,3
6756687d8259a38e9455b2f2,81407,Rasmussen,2.1,-0.5,10/27/22,10/31/22,1500,Joe Biden,46,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b2f3,81482,YouGov,3,-1.1,10/27/22,10/31/22,1641,Joe Biden,42,49,9,Online Matched Sample,8
6756687d8259a38e9455b2f4,81482,YouGov,3,-1.1,10/27/22,10/31/22,1172,Joe Biden,46,52,2,Online Matched Sample,8
6756687d8259a38e9455b2f5,81434,CNN/SSRS,2.8,-0.6,10/26/22,10/31/22,1508,Joe Biden,41,59,0,Live Phone/Probability Panel,10
6756687d8259a38e9455b2f6,81434,CNN/SSRS,2.8,-0.6,10/26/22,10/31/22,1290,Joe Biden,41,59,0,Live Phone/Probability Panel,10
6756687d8259a38e9455b2f7,81434,CNN/SSRS,2.8,-0.6,10/26/22,10/31/22,992,Joe Biden,42,58,0,Live Phone/Probability Panel,10
6756687d8259a38e9455b2f8,81478,Morning Consult,1.9,-0.3,10/25/22,10/31/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b2f9,81624,SurveyMonkey,2,0.2,10/1/22,10/31/22,180517,Joe Biden,43,55,0,Online Opt-In Panel,
6756687d8259a38e9455b2fa,84904,ActiVote,,,10/1/22,10/31/22,926,Joe Biden,43,51,0,App Panel,5
6756687d8259a38e9455b2fb,81398,Morning Consult,1.9,-0.3,10/28/22,10/30/22,6974,Joe Biden,42,56,0,Online Opt-In Panel,3
6756687d8259a38e9455b2fc,81515,Leger,2,0,10/28/22,10/30/22,1005,Joe Biden,44,54,2,Online Opt-In Panel,
6756687d8259a38e9455b2fd,81363,Trafalgar Group,0.7,0.6,10/27/22,10/30/22,1089,Joe Biden,39.4,59.3,1.3,IVR/Live Phone/Text/Online Opt-In Panel/Email,
6756687d8259a38e9455b2fe,81506,Benenson,1.5,0.1,10/27/22,10/30/22,1000,Joe Biden,45,55,0,Online Opt-In Panel,2
6756687d8259a38e9455b2ff,81362,Rasmussen,2.1,-0.5,10/26/22,10/30/22,1500,Joe Biden,45,54,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b300,81443,Quinnipiac,2.8,-0.5,10/26/22,10/30/22,2203,Joe Biden,36,53,11,Live Phone,9
6756687d8259a38e9455b301,81443,Quinnipiac,2.8,-0.5,10/26/22,10/30/22,2010,Joe Biden,37,54,9,Live Phone,9
6756687d8259a38e9455b302,81477,Morning Consult,1.9,-0.3,10/24/22,10/30/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b303,81397,Morning Consult,1.9,-0.3,10/27/22,10/29/22,7947,Joe Biden,43,56,0,Online Opt-In Panel,3
6756687d8259a38e9455b304,81512,Morning Consult,1.9,-0.3,10/27/22,10/29/22,2005,Joe Biden,44,54,2,Online Opt-In Panel,
6756687d8259a38e9455b305,81512,Morning Consult,1.9,-0.3,10/27/22,10/29/22,2210,Joe Biden,44,52,0,Online Opt-In Panel,
6756687d8259a38e9455b306,81476,Morning Consult,1.9,-0.3,10/23/22,10/29/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b307,81576,Morning Consult,1.9,-0.3,10/27/22,10/28/22,2210,Joe Biden,46,50,0,Online Opt-In Panel,
6756687d8259a38e9455b308,81353,YouGov,3,-1.1,10/26/22,10/28/22,2119,Joe Biden,44,56,0,Online Matched Sample,9
6756687d8259a38e9455b309,81396,Morning Consult,1.9,-0.3,10/26/22,10/28/22,7947,Joe Biden,42,56,0,Online Opt-In Panel,3
6756687d8259a38e9455b30a,81475,Morning Consult,1.9,-0.3,10/22/22,10/28/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b30b,81792,Morning Consult,1.9,-0.3,10/10/22,10/28/22,4420,Joe Biden,44,52,0,Online Opt-In Panel,
6756687d8259a38e9455b30c,81328,Rasmussen,2.1,-0.5,10/25/22,10/27/22,1500,Joe Biden,45,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b30d,81395,Morning Consult,1.9,-0.3,10/25/22,10/27/22,7947,Joe Biden,44,55,0,Online Opt-In Panel,3
6756687d8259a38e9455b30e,81433,Marist,2.9,-0.9,10/24/22,10/27/22,1586,Joe Biden,42,50,8,Live Phone/Online Opt-In Panel/Text,7
6756687d8259a38e9455b30f,81433,Marist,2.9,-0.9,10/24/22,10/27/22,1469,Joe Biden,43,51,6,Live Phone/Online Opt-In Panel/Text,7
6756687d8259a38e9455b310,82000,Public Opinion Strategies,1.6,0.3,10/24/22,10/27/22,1000,Joe Biden,46,54,0,Online Opt-In Panel,3
6756687d8259a38e9455b311,83374,WPAi,1.7,-0.1,10/24/22,10/27/22,1434,Joe Biden,49,49,1,Online Opt-In Panel,
6756687d8259a38e9455b312,81474,Morning Consult,1.9,-0.3,10/21/22,10/27/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b313,81480,Morning Consult,1.9,-0.3,10/25/22,10/26/22,2210,Joe Biden,44,52,0,Online Opt-In Panel,
6756687d8259a38e9455b314,81268,Big Village,1.2,1.7,10/24/22,10/26/22,1006,Joe Biden,41.1,51.6,0,Online Opt-In Panel,7
6756687d8259a38e9455b315,81268,Big Village,1.2,1.7,10/24/22,10/26/22,713,Joe Biden,45.7,53.4,0,Online Opt-In Panel,7
6756687d8259a38e9455b316,81299,Rasmussen,2.1,-0.5,10/24/22,10/26/22,1500,Joe Biden,45,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b317,81309,Echelon Insights,2.7,-0.8,10/24/22,10/26/22,1014,Joe Biden,45,54,1,Online Opt-In Panel,10
6756687d8259a38e9455b318,81309,Echelon Insights,2.7,-0.8,10/24/22,10/26/22,1014,Joe Biden,46,53,1,Online Opt-In Panel,10
6756687d8259a38e9455b319,81394,Morning Consult,1.9,-0.3,10/24/22,10/26/22,7947,Joe Biden,44,55,0,Online Opt-In Panel,3
6756687d8259a38e9455b31a,81406,Fabrizio/Impact,1.7,-0.3,10/22/22,10/26/22,1500,Joe Biden,43,55,2,Live Phone,3
6756687d8259a38e9455b31b,81473,Morning Consult,1.9,-0.3,10/20/22,10/26/22,45000,Joe Biden,42,52,0,Online Opt-In Panel,
6756687d8259a38e9455b31c,81310,InsiderAdvantage,2,-0.3,10/25/22,10/25/22,750,Joe Biden,43.5,54,2.5,Text,5
6756687d8259a38e9455b31d,81259,Ipsos,2.8,-0.9,10/24/22,10/25/22,1005,Joe Biden,38.87,54.77,6.36,Probability Panel,9.5
6756687d8259a38e9455b31e,81264,Rasmussen,2.1,-0.5,10/23/22,10/25/22,1500,Joe Biden,45,53,0,IVR/Online Opt-In Panel,
6756687d8259a38e9455b31f,81393,Morning Consult,1.9,-0.3,10/23/22,10/25/22,7947,Joe Biden,44,55,0,Online Opt-In Panel,3
6756687d8259a38e9455b320,81267,YouGov,3,-1.1,10/22/22,10/25/22,1500,Joe Biden,41.54,50.82,7.64,Online Matched Sample,9
6756687d8259a38e9455b321,81267,YouGov,3,-1.1,10/22/22,10/25/22,1335,Joe Biden,45.01,52.61,2.38,Online Matched Sample,9
